Label,RMS,RMS_filt,Spectral_centroid,Spectral_centroid_filt,Zero-Cross,Zero-Cross_filt,Spectral_slope,Spectral_slope_filt,Spectral_spread,Spectral_spread_filt,STD,STD_filt
Wet asphalt,3397.363014200669,2771.408294925738,2690,3163,888.5954507144329,994.9148487723044,-4.4595597838584196e-08,-4.2056578042341796e-08,1002.0780535672923,1016.8818219693459,3397.361950189917,2771.4080154875815
Wet asphalt,3267.479869089579,2556.053646203293,2246,2713,687.8986151317181,798.973519934808,-4.938845076943274e-08,-4.6735864436999986e-08,864.5667223550635,891.0782113110847,3267.474704791523,2556.053431729872
Wet asphalt,3242.157470737246,2656.032916730627,2149,2605,658.8745856782612,758.5543304184586,-5.0081575323325875e-08,-4.770111747835208e-08,849.823197199711,869.847309072051,3242.148393254032,2656.032786249321
Wet asphalt,3118.750833114026,2683.7207683375987,2489,2911,794.226110897349,882.491251612526,-4.684923759135519e-08,-4.474137257624318e-08,916.5397641198804,934.9794005139562,3118.749669067759,2683.72076413535
Wet asphalt,2486.119165824561,1893.4133862722833,2300,3084,847.2559736527116,973.6985358154714,-4.558282832091713e-08,-4.2563246059511636e-08,1039.2616089201144,1060.6671935850522,2486.1094296647047,1893.4133180625827
Wet asphalt,2722.7160289440694,1914.2756097586177,1913,2654,737.8530570476881,889.6022369308218,-4.819548580488457e-08,-4.4571554717754974e-08,1014.6173106290277,1062.2316325769004,2722.70602254015,1914.27503116772
Wet asphalt,2744.1526312213255,2062.484747255427,1934,2621,697.8038454711487,829.9112444916071,-4.9151903381302616e-08,-4.5997038817825104e-08,971.9493888081572,1014.3452076082955,2744.1506293662205,2062.4845889068424
Wet asphalt,3017.9932631075817,2354.9892502716475,2162,2795,751.1614403388056,870.3987018414763,-4.7877667521021305e-08,-4.50301554683268e-08,948.1827375066395,980.1470331158936,3017.989144542952,2354.9891984159
Wet asphalt,2733.627942898065,2115.90459789066,2129,2769,722.541983561436,840.508982145888,-4.856113045104931e-08,-4.5743953621791955e-08,939.6704089255771,968.2703594023984,2733.6273893699185,2115.904479387005
Wet asphalt,2794.5089717510527,2169.2370058874576,2257,2904,678.6115029978537,786.4124514365114,-4.961023684035245e-08,-4.703583605235631e-08,846.7735291023965,864.1315891096606,2794.508968156657,2169.236788294471
Wet asphalt,2931.182456220928,2362.574835171635,2156,2680,660.7157482948605,752.3474887295541,-5.003760641062471e-08,-4.7849343429666205e-08,822.9500963108886,834.2003537943835,2931.1823621755243,2362.5748249474277
Wet asphalt,3158.0149269904837,2568.5874103542747,2204,2690,650.8547003357326,744.5922527754113,-5.027309867673304e-08,-4.803454667546882e-08,806.8309610326172,828.3335564125696,3158.0149178605543,2568.5868934364344
Wet asphalt,3048.4431277062627,2414.2903590196743,2139,2740,682.943617995645,779.7937635056076,-4.950678134737643e-08,-4.7193897327990774e-08,855.7965312975113,860.8390690640811,3048.4385954953173,2414.2893173587586
Wet asphalt,3229.065094587456,2521.935383177658,2268,2929,671.0450372039991,776.8384973257461,-4.97909320548582e-08,-4.726447221339175e-08,823.9749859717398,842.1456784313568,3229.0596288830743,2521.9352440673306
Wet asphalt,3565.9334367285865,2832.317109109499,2144,2722,648.5992566967741,751.4867012025054,-5.032696105888748e-08,-4.7869899947211046e-08,832.8615231077946,855.7998511491675,3565.920379109699,2832.3164591911464
Wet asphalt,3413.9575860136256,2754.943030900214,2261,2766,653.0711798005959,748.8780952730781,-5.0220166800311115e-08,-4.793219621878895e-08,826.9692768808345,841.2977491207532,3413.916544291745,2754.9428710431926
Wet asphalt,3964.914683010779,3479.0153001544054,2786,3410,969.6819983519674,1056.152518057149,-4.265916522683644e-08,-4.0594157661581793e-08,1019.2279847083468,1023.9039367827046,3964.914375474691,3479.015032192256
Wet asphalt,3902.577938413151,3165.128019643809,1869,2292,616.6181493630064,714.7722217270816,-5.109070376350655e-08,-4.874668059025134e-08,834.5202533254258,861.5875218608885,3902.576145822066,3165.127860459902
Wet asphalt,4068.9364966752255,3380.4750997555416,1767,2145,611.6895235108532,696.7799079125443,-5.120840456726842e-08,-4.9176356094343725e-08,836.3523822075412,849.0219472279123,4068.9356454660683,3380.474632300709
Wet asphalt,3766.448341735214,2969.3044907839503,2275,2841,861.5233050827686,981.6782521254208,-4.524210934016493e-08,-4.23726819851333e-08,1009.9663821289366,1028.0147681747774,3766.442658365275,2969.304363732508
Wet asphalt,3555.08748363386,3002.015634809116,1959,2300,693.4096079378108,780.3802338199383,-4.925684242620262e-08,-4.717989179593176e-08,912.9707867038173,919.0857479650846,3555.0745641001176,3002.015217974049
Wet asphalt,3142.121538719996,2739.6361030372614,2039,2406,627.7188054969124,706.1847462091845,-5.082560834169156e-08,-4.8951758598008863e-08,857.5224833162362,873.2605805893564,3142.0870693104184,2739.6358991646043
Wet asphalt,1795.312138021937,1503.1779830526996,2834,3358,977.6405959790744,1103.0737414419873,-4.2469105488964776e-08,-3.947362916711863e-08,1180.7872600431479,1200.494513734327,1795.3096050479533,1503.1779821389573
Wet asphalt,1624.7563889660576,1413.6266265613265,1937,2251,732.9616896697627,819.8929685127754,-4.831229683683274e-08,-4.623628585551646e-08,989.9034976554815,1008.3064600191154,1624.756020386359,1413.6266216367887
Wet asphalt,1638.671065579101,1392.0148031644233,2305,2520,773.4243719179443,872.3412673341519,-4.7346005142994525e-08,-4.498376494757991e-08,1000.740701055992,1022.2372451609524,1638.6709763775953,1392.0147640492128
Wet asphalt,2761.0924567678453,2261.5900591908535,1900,2374,645.2140897705617,743.9368997467864,-5.040780242928878e-08,-4.805019719967796e-08,881.9222701501899,907.0691767350272,2761.0915050998715,2261.589964451006
Wet asphalt,2434.5583177578237,2044.2532857137996,2136,2504,659.3983749563953,750.9631780153213,-5.0069066680777715e-08,-4.788240223522558e-08,843.5636489976237,865.0701622672357,2434.545400737791,2044.253151286512
Wet asphalt,2602.6933185581292,2080.290257212147,1944,2374,628.6006605725785,729.7089851723446,-5.0804548708779474e-08,-4.838997486418365e-08,833.6240576501002,855.2232369002679,2602.6933164462407,2080.2894564986136
Wet asphalt,569.2006211702659,360.91539099662396,1034,1574,531.2060382619334,668.0112760148997,-5.3130435410655625e-08,-4.986338148419001e-08,815.085949245698,876.92610371081,569.1984205257686,360.91538869791435
Wet asphalt,459.7103153683974,341.3751259549305,1240,1657,529.3303148194339,644.1814904764991,-5.3175229672472164e-08,-5.043246199374365e-08,815.3939031460544,863.760565700531,459.70731509866164,341.3751227686663
Wet asphalt,812.7296867637465,525.1908436789355,818,1382,469.8681119293008,581.6650249462247,-5.4595250035868616e-08,-5.192542138282968e-08,749.7195684803141,803.1015333680298,812.7280980651763,525.1908344894891
Wet asphalt,1254.7992928808999,1101.038357257071,1665,1907,589.3312687029411,660.9015304610847,-5.174234336492621e-08,-5.003316973578974e-08,777.9565997782228,792.9181097044075,1254.7961999175675,1101.0383572091773
Wet asphalt,2371.942323998242,1939.45387174162,2075,2508,613.9591607566614,709.0186203490719,-5.1154203226754245e-08,-4.8884082683051964e-08,784.7279484703727,802.6767966374081,2371.940680996647,1939.4537817784105
Wet asphalt,2878.021467314818,2268.1324930471233,1983,2466,602.4731326565284,702.3296701635098,-5.1428501739153276e-08,-4.90438218957211e-08,796.1726152243166,810.6011216619742,2878.0214504524038,2268.132482140265
Wet asphalt,3471.0612830894706,2803.3660626754313,1942,2330,630.4583359860611,735.5168856022152,-5.0760185453005034e-08,-4.8251276052532926e-08,841.0750931361105,873.800235403752,3471.0569178183036,2803.3656314371947
Wet asphalt,3723.6823383993606,2978.775678929302,1884,2261,613.7629005256155,715.6125517298613,-5.115889012887129e-08,-4.872661262004639e-08,813.919738123619,836.6167306238708,3723.6752511410546,2978.775511852592
Wet asphalt,3345.5540827160303,2812.174758543933,1955,2380,605.5412688322649,682.3919436646629,-5.1355231398744436e-08,-4.951995591451121e-08,799.2861889973847,793.6223941797709,3345.5539950527186,2812.1745361503354
Wet asphalt,2861.4678608828,2331.049985796808,2016,2475,619.6896604245211,719.6054405992943,-5.101735282725202e-08,-4.8631258206187046e-08,808.4554841861474,837.472803551296,2861.4674355997863,2331.0497045744864
Wet asphalt,2552.836684360264,1783.3079981299918,1981,2682,660.431125608663,787.7698504833962,-5.004440350172864e-08,-4.7003419925907165e-08,917.5257196599902,930.3693966915033,2552.830468029413,1783.3079619638793
Wet asphalt,2602.7995424607457,1829.8424970280216,1790,2672,673.8178723929618,823.6756279914675,-4.9724713814677197e-08,-4.614595194209818e-08,971.2314431221669,1021.4737191856372,2602.7944319032354,1829.8423028897214
Wet asphalt,2364.401954996641,1749.8634632653166,1860,2451,670.7234406890994,806.7841706598881,-4.97986121201393e-08,-4.65493378277944e-08,951.0397015180271,1001.3981830158144,2364.3991248918155,1749.863446231242
Wet asphalt,2208.164016496849,1760.3092354097087,2033,2605,714.9760554896446,833.8937873650993,-4.8741812824182824e-08,-4.5901931477303136e-08,993.3435657374009,1027.8805872707244,2208.136153999026,1760.3092345501386
Wet asphalt,2002.3433184279365,1471.5326748715877,2039,2731,877.9702570251045,1031.7289175778037,-4.484933871380464e-08,-4.117741910065446e-08,1105.9638116135845,1134.7216893737802,2002.3332091372192,1471.53236675517
Wet asphalt,2299.059909338083,1779.1936575222335,2061,2584,758.6425026068733,874.4961226595857,-4.769901183313632e-08,-4.4932304720855e-08,1023.2780934301434,1040.1215653384277,2299.0596184689934,1779.1935850890113
Wet asphalt,1916.5389425037506,1398.412540850183,2115,2954,785.765771542449,923.615656727633,-4.705127945292901e-08,-4.3759278239712856e-08,1029.0916597604619,1052.0790331948535,1916.5381757776436,1398.4124597437446
Wet asphalt,2392.3766769877966,1872.1927822974612,2017,2632,688.4434535287489,800.2408717040124,-4.9375439451638564e-08,-4.670559873488361e-08,919.809481661793,942.399366981812,2392.3764494231978,1872.1927711743058
Wet asphalt,2930.4608674001693,2535.9479005954654,2090,2321,706.1829860252665,795.9693753740922,-4.8951800633064507e-08,-4.6807606589888016e-08,932.1331677178716,960.7017615003377,2930.450129626335,2535.9475949183666
Wet asphalt,2664.4904332917868,2391.1407582050792,1812,1952,696.6438883542022,779.9155371559386,-4.917960438541399e-08,-4.7190989244287335e-08,961.85506362902,992.121654063476,2664.487919282644,2391.140580212483
Wet asphalt,1257.859198655055,1101.541161477595,1673,1954,661.2479524034258,748.8162704628412,-5.002489681301626e-08,-4.793367266071729e-08,961.509411823842,985.07155000867,1257.8558709957074,1101.5410672120072
Wet asphalt,1213.9111819920604,967.1309662797208,1475,1868,616.9108670061586,722.8381041265859,-5.1083713356259616e-08,-4.855405877842205e-08,917.8852604058485,956.2013491570378,1213.9111221911148,967.1308438236999
Wet asphalt,1809.2570125985592,1503.9697579029794,1630,1974,589.7503261535736,683.5522708316721,-5.1732335829308505e-08,-4.949224607321254e-08,818.473676241589,855.3309313946527,1809.253976545054,1503.9695482225263
Wet asphalt,2132.660521378677,1827.0674436278077,1814,2181,564.7231519705485,648.3068807742532,-5.2330011247486834e-08,-5.0333943305483926e-08,738.3026961419743,761.0075814105827,2132.6505639162924,1827.0672604630788
Wet asphalt,3029.934746724056,2465.7536526817034,1792,2257,579.0390126499184,678.8758945349147,-5.198813333687843e-08,-4.9603922890510566e-08,782.0379934743471,823.7832872027856,3029.934412408735,2465.753521399158
Wet asphalt,2992.154635388861,2276.7206123145224,1910,2468,622.6244663636493,741.4443870034997,-5.0947266554062996e-08,-4.810972104305175e-08,867.2425346064548,904.5540339861726,2992.14999521996,2276.720524493702
Wet asphalt,2871.639893301074,2365.541653029567,2146,2614,754.6924689330532,864.4149847555896,-4.779334281954949e-08,-4.517305296787727e-08,946.3666732917113,971.5429299605588,2871.6247730048376,2365.541624355108
Wet asphalt,3178.7472784827296,2465.830094326015,1849,2435,616.5647761778214,728.701852185488,-5.1091978371680113e-08,-4.84140262662588e-08,848.4193811902448,882.5772380458975,3178.745298947993,2465.8300093889256
Wet asphalt,3037.6435088892754,2378.3246725510808,1836,2306,628.9563209156242,734.5773287589873,-5.0796055163215574e-08,-4.827371366474883e-08,868.6372658295486,890.6026573480746,3037.6393827071743,2378.3246709817486
Wet asphalt,3365.080229846963,2677.3864073229693,1790,2186,588.9302281465511,685.120397616074,-5.17519206380332e-08,-4.9454797545273655e-08,821.2475903412965,837.4216818512015,3365.0750867340194,2677.385795748683
Wet asphalt,3281.6914312054987,2552.0245110536116,1733,2255,568.0352060738375,672.6112818554782,-5.225091588870856e-08,-4.97535284742463e-08,803.0284300538838,829.0609204666451,3281.6914241407076,2552.024280668871
Wet asphalt,3171.795488333783,2581.5042898714587,1646,2005,582.404468209752,679.2152112102054,-5.190776269477659e-08,-4.959581964903727e-08,844.0088379354229,877.7032685032382,3171.7942220999616,2581.503217332909
Wet asphalt,2826.6278065609135,2460.67142696735,1998,2371,738.90851818567,831.5163734518446,-4.8170280275390876e-08,-4.59587066387495e-08,934.7106671752964,965.155899567854,2826.624514058512,2460.671288851294
Wet asphalt,2189.6923305789223,1855.096321184292,1802,2135,611.1561269383324,706.3880313887748,-5.12211426421787e-08,-4.894690393268258e-08,845.2480694051746,883.8202731975225,2189.6808257545536,1855.0962689863882
Wet asphalt,705.8843109015461,517.3525424556819,1139,1519,504.7048283098187,612.2853348165121,-5.3763312363703934e-08,-5.119417596244629e-08,814.5369898906298,846.1330659773666,705.8731828672968,517.3524658141257
Wet asphalt,1065.19155606873,792.2066364020623,1091,1452,494.44743648483933,602.5370749844687,-5.400826974097635e-08,-5.1426974728660145e-08,782.8257928234821,828.7401001778208,1065.1900683137353,792.2066344810895
Wet asphalt,1092.1619867701797,915.7747723607829,1522,1779,514.3732875702348,599.2577206406359,-5.3532419319633114e-08,-5.1505289182560204e-08,737.2400899518829,769.3961665416807,1092.1616491987609,915.7746542478533
Wet asphalt,942.3369352908252,787.906678922663,1360,1644,495.91576346858227,586.190020544086,-5.39732045379449e-08,-5.181735969690264e-08,736.7251626492059,777.2420682266204,942.3359157489069,787.9066785634564
Wet asphalt,1096.770160025177,891.7349178742536,1297,1570,472.3938929918602,550.5259841966524,-5.4534931709806224e-08,-5.266905464584089e-08,738.642394447619,771.8303824554471,1096.7692201254065,891.7347506527066
Wet asphalt,1321.5591098551927,1126.2732129020853,1467,1648,525.220536091221,601.7446992756444,-5.327337553992177e-08,-5.14458974995516e-08,774.668671112549,801.0652889361958,1321.55901124016,1126.273163787515
Wet asphalt,625.5590192576639,464.1468770323965,1063,1633,468.57422480522166,563.7094885926648,-5.462614943035497e-08,-5.2354218602214065e-08,706.2816151024706,742.3510727443867,625.5513071149953,464.146868503916
Wet asphalt,684.3200461764997,391.42955232472997,676,1338,440.5745042324007,578.6056288333497,-5.529481240364374e-08,-5.199848300128342e-08,783.8242868342749,876.3388967531123,684.3170826654723,391.4295175912882
Wet asphalt,846.894607361787,724.1431979930408,1711,2034,705.9495594988588,803.7307735226452,-4.8957375105666344e-08,-4.662225618435836e-08,1004.4295012525855,1027.948499544864,846.8943539041309,724.1427700301217
Wet asphalt,824.095807959624,579.7664188295927,1535,1971,633.624520594177,771.0451895444362,-5.068457361221765e-08,-4.7402822537144184e-08,970.2526030944874,1029.22959796903,824.0937616776291,579.766417850092
Wet asphalt,1275.0584879202754,1144.8907477624361,1851,2028,758.8355168695825,844.7237611719031,-4.769440244817998e-08,-4.564330023605688e-08,1049.9506245009745,1077.097389667643,1275.0582432901,1144.8907300532671
Wet asphalt,2629.604694910117,2211.158836618957,1914,2216,628.6540093097652,718.9712241507548,-5.0803274684449985e-08,-4.86464039664844e-08,835.496538357925,861.8940792399403,2629.6046916125633,2211.1581838982916
Wet asphalt,2740.1394426744423,2319.9463610361186,1928,2408,659.2881543047538,753.3848825343049,-5.0071698866640175e-08,-4.7824569367219684e-08,841.7480125013203,866.172450080902,2740.1198317284857,2319.945474941538
Wet asphalt,1865.715799163578,1405.574962051426,2086,2739,700.2340035687237,830.0870162431818,-4.909386863288933e-08,-4.599284120229096e-08,937.2754319057611,968.9656781305818,1865.701711966767,1405.5748093639036
Wet asphalt,980.3557963660398,819.1343855677492,1747,2110,675.9367175425563,770.5506973211363,-4.9674113549078777e-08,-4.7414631535003284e-08,938.7406269139278,950.3776463730044,980.3545821215318,819.1338656408067
Wet asphalt,644.9954620114398,537.2064169060335,1862,2276,702.3880988277496,808.1162548281683,-4.904242655735498e-08,-4.651752624744964e-08,935.5439732927571,961.3092705015628,644.994624275423,537.2063822199307
Wet asphalt,377.61213943907444,268.2971849511067,1571,2454,661.6166647856791,781.2342103044981,-5.001609157093662e-08,-4.715949793329305e-08,883.5524038391998,913.2937994592644,377.61209634055444,268.2971755340178
Wet asphalt,160.58892490502598,115.33257745631836,1963,2760,794.8362201631996,898.7524513135494,-4.683466753610505e-08,-4.435303791007928e-08,963.7095082072216,961.2054450961747,160.58574645636355,115.33256832910706
Wet asphalt,159.30535396756912,107.20520016294557,1441,2167,658.8225486828704,782.9558932690325,-5.0082818021872416e-08,-4.711838232118786e-08,901.7329510967985,910.023249195575,159.30509625803208,107.20511500444917
Wet asphalt,361.7845714940586,261.6145673079369,1270,1853,582.5523891521625,684.9842172181103,-5.190423018605364e-08,-4.945804967736438e-08,831.7432384364122,866.7029514928643,361.7845325889448,261.6145672622191
Wet asphalt,1078.896987405119,894.5084348057155,1854,2259,724.8520894691163,836.6081884140781,-4.8505962676041545e-08,-4.583710870625483e-08,949.9299238389701,986.86976742106,1078.896982377495,894.5084253320213
Wet asphalt,1564.631312708077,1389.120981768557,2083,2274,711.8526779228308,789.6611924525795,-4.8816402387499985e-08,-4.695825267713656e-08,903.9753806159109,921.6707901478724,1564.6313093412477,1389.1209817049491
Wet asphalt,2327.7911917515326,2042.6342067739793,1828,2048,541.4158579460437,610.613411351099,-5.28866141064764e-08,-5.123410326502727e-08,689.3520350992434,714.2235676271214,2327.7911824926036,2042.6341349755462
Wet asphalt,2426.0191341326426,2066.038650608817,2557,3026,821.972035131099,917.7457785422455,-4.618663554336217e-08,-4.389945714578714e-08,915.7370446361973,925.7927777617406,2426.008961211037,2066.038597240511
Wet asphalt,3242.9868721060066,2635.070884271062,2203,2802,629.8043329888516,722.938839422776,-5.077580373703458e-08,-4.8551653112890846e-08,754.4881540424415,769.0134807759467,3242.986782901313,2635.0703555875994
Wet asphalt,2686.394029722614,2098.044385758332,2304,3058,715.3913095229431,828.0635732096624,-4.873189611819809e-08,-4.604116316434608e-08,863.0423666915823,880.0863592136005,2686.3938420648615,2098.0437823041084
Wet asphalt,3168.5891982404173,2776.3452060775153,2144,2517,779.4770380465268,864.0465013624098,-4.720146106730148e-08,-4.5181852741455366e-08,972.0719571858612,992.0254705307395,3168.5879995819196,2776.3449154191844
Wet asphalt,4264.430956561852,3907.9568833096278,1663,1835,666.315427949632,716.8861326544137,-4.990388013154681e-08,-4.8696198159104874e-08,822.4514765141832,823.8872258498238,4264.429125473339,3907.956823257031
Wet asphalt,3971.2277573256897,3621.610938295581,1853,2079,773.4798308089884,836.6764523390299,-4.734468072595671e-08,-4.583547849144938e-08,888.9451544544019,899.4145870738502,3971.227461603339,3621.610361181997
Wet asphalt,3932.56010930088,3569.808943206828,1794,2013,643.5156285518516,708.6895768715096,-5.044836348151659e-08,-4.8891940589686265e-08,824.0777777188146,846.6556949747022,3932.558245618339,3569.8089432050406
Wet asphalt,4590.287217221438,4176.523014564006,1742,1924,659.4598009887803,718.7587342451532,-5.0067599762086676e-08,-4.865147845041375e-08,810.6855831093134,824.6527735241248,4590.285950564437,4176.523014009359
Wet asphalt,3682.917318003105,3275.5808057773916,1791,2098,610.6186906945303,667.4120754219788,-5.1233977188716396e-08,-4.9877691028780534e-08,790.9926503696504,782.5287091942596,3682.917242393026,3275.580604534366
Wet asphalt,3547.1934409321034,3063.1208532618784,2345,2750,703.3404246992842,787.0745886812753,-4.90196840072233e-08,-4.702002351388267e-08,855.254678951304,868.4197294600289,3547.193315556498,3063.1207262824246
Wet asphalt,4024.92225644682,3224.8852297673475,2471,3159,715.449500297885,820.1515759481458,-4.873050646088027e-08,-4.623011003614713e-08,841.4754694592721,858.5130489002456,4024.9114605116074,3224.884891856456
Wet asphalt,4952.536834368465,3716.000674159679,2061,2926,640.0028470127706,756.0082011731255,-5.05322524239911e-08,-4.776192174056372e-08,795.9978900617459,819.4714177622399,4952.529719948954,3716.0006192042383
Wet asphalt,5037.920934518416,3881.7944087461515,2110,2803,627.1294257688896,731.4553947244162,-5.0839683353630014e-08,-4.834826875498763e-08,774.5794706148035,793.9492299258421,5037.919492142311,3881.7941238044073
Wet asphalt,4743.465354883076,3633.183174856997,2174,2883,644.3165727928127,754.6060771696485,-5.042923608500538e-08,-4.77954059463309e-08,795.7281968263977,815.4242327561443,4743.457381571537,3633.182985984685
Wet asphalt,4794.937942830318,3754.9131217280437,2162,2804,621.5548201864518,721.7881481675713,-5.097281083731224e-08,-4.857913283841316e-08,764.1068343460945,771.8187305490635,4794.932924307687,3754.91305549066
Wet asphalt,4499.338260137657,3622.2982124325517,2342,3045,670.00823422118,766.6804952400369,-4.98156920078514e-08,-4.750705605845686e-08,798.9478688532006,814.651867787046,4499.334459154595,3622.297955837515
Wet asphalt,4880.800598628854,3852.235619065023,2450,3099,735.3001073924122,842.7567299535569,-4.8256452945707055e-08,-4.5690275024237007e-08,872.8368066290617,893.834530872697,4880.791071047408,3852.234692987817
Wet asphalt,4546.592779243473,3490.524044243118,2146,2909,671.9974186674343,784.7849039391804,-4.976818817713306e-08,-4.7074703609834385e-08,822.6865080742537,855.0932325274147,4546.543148588214,3490.524024467673
Wet asphalt,4734.644471412252,3841.4992350323205,2588,3261,849.2997275843104,953.5105717310848,-4.553402131311078e-08,-4.304535601679515e-08,942.2661362275746,950.829273706018,4734.6422120603565,3841.4987939339358
Wet asphalt,3773.023496058228,2958.735858468224,2094,2842,699.6525666143041,807.2367227237726,-4.910775396298435e-08,-4.6538530405348245e-08,857.194686485337,874.3400605055344,3773.017168974486,2958.7358249340427
Wet asphalt,3892.8055496891616,2862.7508892736478,1984,2700,628.9005537985878,745.2852935234794,-5.079738694101643e-08,-4.8017996128615745e-08,804.6816930985358,830.4789432888366,3892.7946981772084,2862.7496493922595
Wet asphalt,4081.4227861806457,3046.118186228552,2055,2758,673.910279194612,792.9729104392538,-4.9722507042413785e-08,-4.6879165345178925e-08,862.086193822277,886.423696612592,4081.420767003145,3046.118114965004
Wet asphalt,4073.4982388373887,3071.675555851103,2045,2796,621.5714001423504,730.035482664991,-5.097241489041058e-08,-4.83821777583648e-08,794.0791041555184,809.3382620714167,4073.496227523187,3071.6753174013743
Wet asphalt,3856.3698565071104,3035.590115890926,2223,2854,722.1999471070629,824.4191753987948,-4.856929864372677e-08,-4.612819524274572e-08,868.9315489233904,880.2614358289561,3856.3679469994613,3035.590021104588
Wet asphalt,3958.327539947002,3150.712100237687,2455,3103,828.4747588048083,940.0277101240056,-4.603134361697206e-08,-4.336734102758063e-08,968.8652920020517,979.9567310237205,3958.324932772849,3150.7120931186723
Wet asphalt,4028.3153499064206,3349.113326605593,2526,2935,790.3100092235113,887.4362724865506,-4.69427582456817e-08,-4.462328024200004e-08,910.6463440774248,925.607397039538,4028.31533071155,3349.1132027417343
Wet asphalt,3934.257105082344,3139.082630467676,2259,2788,650.0979736532673,748.9322613465655,-5.0291170111129966e-08,-4.79309026756032e-08,804.3958700442104,821.4591894469755,3934.256198172733,3139.082420414442
Wet asphalt,4089.4590392723903,3452.7552437807553,2263,2590,645.1072430252598,721.7957620735757,-5.041035404269556e-08,-4.8578951010276206e-08,794.7773172887156,791.2236791913386,4089.443975698818,3452.75477418661
Wet asphalt,4043.0574836677183,3316.88523841751,2292,2751,643.8718191912195,738.6249721239712,-5.043985727191504e-08,-4.817705165556185e-08,786.1557605479867,809.9061878691869,4043.036559239136,3316.8843742823015
Wet asphalt,4162.276674563644,3348.7031990799683,2188,2812,628.3381414027923,727.7336064036841,-5.0810817944508376e-08,-4.843714900070365e-08,765.3736951481261,789.5365632587675,4162.275402917599,3348.703194183867
Wet asphalt,4280.964483846516,3441.4579778687157,2293,2814,780.2541217330436,880.3056429072028,-4.718290348609387e-08,-4.479356722624143e-08,918.9797527021941,919.3851498944214,4280.963182311357,3441.4578378513434
Wet asphalt,4323.932364671559,3560.4824099735624,2316,2983,801.5157627362788,904.4082472371886,-4.6675152987182756e-08,-4.421797151508512e-08,930.0143709685578,944.8860712004185,4323.9164834160965,3560.4824096536713
Wet asphalt,4714.201828505295,4162.415417084969,3094,3549,917.5009732176751,998.1109606242551,-4.3905303356136944e-08,-4.198025150728474e-08,967.6334499244421,972.1587055734151,4714.201669887287,4162.415145744609
Wet asphalt,4962.281005622149,4475.954456413858,3653,4054,982.7255033530779,1054.4837647495835,-4.234767251699077e-08,-4.063400925743684e-08,971.3924646957814,969.2729652266868,4962.280943764967,4475.9543747702355
Wet asphalt,4833.429700984482,4400.278069469276,3102,3507,891.8960972314984,959.782156001335,-4.4516774905043264e-08,-4.289558394408926e-08,941.3106041607742,946.2801576373657,4833.429437412136,4400.277988665869
Wet asphalt,4261.737029890898,3623.1582907954544,2687,3188,870.68972722011,957.642615210053,-4.502320547414834e-08,-4.2946678443523674e-08,950.4486262904925,956.9631301815939,4261.733781914953,3623.154780248739
Wet asphalt,4064.2702866774653,3417.4925516449866,2458,2839,831.8024484440593,931.1073817538582,-4.5951874865040166e-08,-4.358036791387338e-08,948.0456399802605,968.6162371924481,4064.265898347325,3417.492551520104
Wet asphalt,4171.188073224206,3320.7566489208893,1949,2387,634.9108020993039,735.3579492956392,-5.0653855847964685e-08,-4.825507161981518e-08,858.4207498376707,888.7459158034278,4171.186682960275,3320.7566059832325
Wet asphalt,4410.583578755465,3581.950833844078,1899,2441,615.1514362265544,707.7370324657591,-5.112573042615594e-08,-4.891468835864641e-08,816.6604310694871,840.1693255002582,4410.58357136618,3581.9496485204427
Wet asphalt,3851.269286134519,3040.566259274595,1997,2503,623.148366161477,727.2225062628656,-5.093475527218753e-08,-4.844935461321749e-08,835.556871563034,860.7356950420595,3851.2692781393057,3040.5657736672465
Wet asphalt,2458.9502660764692,2050.889101642286,2256,2604,689.0716979557283,788.13608588303,-4.936043630953922e-08,-4.6994673836795095e-08,884.0362089748522,910.6557669696147,2458.9502302436954,2050.889047454612
Wet asphalt,2123.866741695129,1880.679568098741,2122,2429,736.9724374153745,821.4545999515682,-4.8216515934101325e-08,-4.619899244330798e-08,960.8662403231074,977.7215603916737,2123.8598655234546,1880.679545839472
Wet asphalt,2199.7802970781513,1758.9723818550372,2002,2458,667.2738815682688,756.8491041637919,-4.9880991244326305e-08,-4.7741840086801336e-08,870.6472680923158,889.8923988504268,2199.779453878066,1758.9722109262086
Wet asphalt,1837.8994841798587,1588.9041221960751,2862,3376,959.5780600446327,1064.804474358187,-4.2900457971631445e-08,-4.0387539784450844e-08,1134.5035402783517,1151.463100677016,1837.8985026380078,1588.9039768054542
Wet asphalt,1761.5146876910976,1357.335666488309,2588,3427,956.8175749544196,1090.9279582678346,-4.296638127837804e-08,-3.97636833292317e-08,1155.3199086101931,1177.892627840011,1761.5141814075064,1357.335434768422
Wet asphalt,1997.9694028417157,1759.234261597095,2477,2735,856.0597121722294,935.6845401522546,-4.537258572370237e-08,-4.347106052503979e-08,1054.2663853079284,1064.3654749117325,1997.9683630768466,1759.2330301793847
Wet asphalt,1772.5119403137437,1560.9026784031917,2318,2687,777.3495012710246,862.5286080943222,-4.7252268898129235e-08,-4.521810163983758e-08,977.3870616784651,996.9608045784839,1772.5119216605244,1560.9023999143578
Wet asphalt,1602.9995478659282,1365.4438399189692,2333,2770,847.384615224129,923.9009889595044,-4.5579756223986425e-08,-4.375246420390696e-08,1044.542777617648,1046.6722674830003,1602.9995148118126,1365.4437829486485
