type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-02-18 12:52:32,60.39834532,22.75702893,10,25.744,,17.060,356,20,44,,
T,2022-02-18 12:52:33,60.39849146,22.75698380,10,25.842,,17.160,348,20,44,,
T,2022-02-18 12:52:34,60.39864173,22.75689827,10,26.046,,17.140,343,21,44,,
T,2022-02-18 12:52:35,60.39878642,22.75681832,10,27.094,,17.210,343,21,44,,
T,2022-02-18 12:52:36,60.39893429,22.75673629,10,26.917,,17.350,345,21,44,,
T,2022-02-18 12:52:37,60.39907917,22.75664375,10,25.860,,17.380,345,21,44,,
T,2022-02-18 12:52:38,60.39924764,22.75656357,10,27.366,,18.900,347,22,44,,
T,2022-02-18 12:52:39,60.39940173,22.75650559,10,27.134,,17.570,350,22,44,,
T,2022-02-18 12:52:40,60.39956607,22.75644353,10,27.866,,18.090,352,22,44,,
T,2022-02-18 12:52:41,60.39972946,22.75641363,10,27.856,,18.230,354,22,44,,
T,2022-02-18 12:52:42,60.39989237,22.75638602,10,28.535,,18.210,357,22,44,,
T,2022-02-18 12:52:43,60.40004843,22.75638410,10,28.352,,17.430,0,22,44,,
T,2022-02-18 12:52:44,60.40019181,22.75637269,10,28.306,,15.930,0,21,44,,
T,2022-02-18 12:52:45,60.40033110,22.75636918,10,28.122,,14.770,359,21,44,,
T,2022-02-18 12:52:46,60.40045237,22.75635432,10,27.530,,13.610,354,21,44,,
T,2022-02-18 12:52:47,60.40058228,22.75631051,10,27.224,,13.670,349,21,44,,
T,2022-02-18 12:52:48,60.40069897,22.75625495,10,27.321,,13.410,345,21,44,,
T,2022-02-18 12:52:49,60.40081254,22.75617728,10,27.574,,13.650,338,21,44,,
T,2022-02-18 12:52:50,60.40092759,22.75607488,10,26.955,,13.760,333,21,44,,
T,2022-02-18 12:52:51,60.40103968,22.75596307,10,27.091,,14.160,334,21,44,,
T,2022-02-18 12:52:52,60.40115444,22.75588015,10,26.887,,13.430,341,21,44,,
T,2022-02-18 12:52:53,60.40126039,22.75581930,10,26.784,,12.700,347,20,44,,
T,2022-02-18 12:52:54,60.40137740,22.75578563,10,27.052,,12.920,355,21,44,,
T,2022-02-18 12:52:55,60.40149520,22.75576776,10,26.742,,13.220,0,21,44,,
T,2022-02-18 12:52:56,60.40160767,22.75577381,10,26.393,,13.120,4,21,44,,
T,2022-02-18 12:52:57,60.40172547,22.75579898,10,25.954,,13.140,9,21,44,,
T,2022-02-18 12:52:58,60.40184388,22.75583547,10,25.877,,12.860,9,21,44,,
T,2022-02-18 12:52:59,60.40195214,22.75586764,10,25.936,,12.340,9,21,44,,
T,2022-02-18 12:53:00,60.40206178,22.75589964,10,25.929,,12.130,8,20,44,,
T,2022-02-18 12:53:01,60.40216826,22.75593273,10,25.688,,11.190,6,20,44,,
T,2022-02-18 12:53:02,60.40226619,22.75595230,10,25.244,,10.980,3,20,44,,
T,2022-02-18 12:53:03,60.40236325,22.75593544,10,25.001,,10.880,352,20,44,,
T,2022-02-18 12:53:04,60.40246098,22.75589207,10,25.632,,11.200,344,20,44,,
T,2022-02-18 12:53:05,60.40255804,22.75582909,10,26.399,,12.120,338,20,44,,
T,2022-02-18 12:53:06,60.40264704,22.75573838,10,25.879,,11.280,330,20,44,,
T,2022-02-18 12:53:07,60.40273947,22.75562747,10,26.062,,11.650,327,20,44,,
T,2022-02-18 12:53:08,60.40282964,22.75551637,10,26.178,,12.190,325,20,44,,
T,2022-02-18 12:53:09,60.40291289,22.75538497,10,26.370,,11.900,324,20,43,,
T,2022-02-18 12:53:10,60.40299914,22.75527017,10,26.260,,11.980,324,19,44,,
T,2022-02-18 12:53:11,60.40308691,22.75517164,10,25.946,,11.960,331,19,44,,
T,2022-02-18 12:53:12,60.40317797,22.75505546,10,26.048,,12.270,329,19,44,,
T,2022-02-18 12:53:13,60.40329645,22.75501562,10,25.978,,12.520,341,19,44,,
T,2022-02-18 12:53:14,60.40341087,22.75496591,10,26.753,,13.150,349,20,44,,
T,2022-02-18 12:53:15,60.40352501,22.75491862,10,27.197,,13.460,349,21,44,,
T,2022-02-18 12:53:16,60.40364698,22.75487122,10,26.844,,13.420,345,21,44,,
T,2022-02-18 12:53:17,60.40375439,22.75478655,10,25.896,,13.070,338,21,44,,
T,2022-02-18 12:53:18,60.40385712,22.75466362,10,26.262,,12.930,328,21,44,,
T,2022-02-18 12:53:19,60.40396518,22.75452606,10,27.499,,14.320,325,21,44,,
T,2022-02-18 12:53:20,60.40407987,22.75439734,10,28.115,,14.130,329,21,44,,
T,2022-02-18 12:53:21,60.40419189,22.75427452,10,28.501,,14.410,333,21,44,,
T,2022-02-18 12:53:22,60.40431221,22.75415577,10,28.783,,14.410,337,21,44,,
T,2022-02-18 12:53:23,60.40443498,22.75407002,10,28.442,,14.400,341,21,44,,
T,2022-02-18 12:53:24,60.40455630,22.75398971,10,28.544,,13.820,343,21,44,,
T,2022-02-18 12:53:25,60.40467033,22.75394022,10,29.825,,13.140,348,22,44,,
T,2022-02-18 12:53:26,60.40478705,22.75389199,10,29.811,,12.910,353,22,44,,
T,2022-02-18 12:53:27,60.40491189,22.75386792,10,29.589,,12.630,0,22,44,,
T,2022-02-18 12:53:28,60.40502206,22.75387474,10,28.907,,12.100,6,21,44,,
T,2022-02-18 12:53:29,60.40513942,22.75391522,10,29.616,,12.910,11,20,44,,
T,2022-02-18 12:53:30,60.40524563,22.75394831,10,28.994,,12.380,13,20,44,,
T,2022-02-18 12:53:31,60.40535398,22.75399600,10,29.331,,12.400,14,20,44,,
T,2022-02-18 12:53:32,60.40545366,22.75404868,10,29.574,,11.310,16,20,44,,
T,2022-02-18 12:53:33,60.40555566,22.75409690,10,29.600,,11.180,12,19,44,,
T,2022-02-18 12:53:34,60.40563078,22.75413368,10,29.096,,8.480,13,19,44,,
T,2022-02-18 12:53:35,60.40570910,22.75414662,10,28.809,,8.450,5,20,44,,
T,2022-02-18 12:53:36,60.40578669,22.75415163,10,28.627,,8.260,356,20,44,,
T,2022-02-18 12:53:37,60.40585686,22.75413181,10,28.958,,8.150,347,20,44,,
T,2022-02-18 12:53:38,60.40592278,22.75407977,10,29.474,,8.790,334,20,44,,
T,2022-02-18 12:53:39,60.40598389,22.75399617,10,29.117,,8.470,323,20,44,,
T,2022-02-18 12:53:40,60.40603423,22.75388850,10,28.422,,8.730,311,20,44,,
T,2022-02-18 12:53:41,60.40609048,22.75376517,10,28.608,,9.210,309,22,44,,
T,2022-02-18 12:53:42,60.40612482,22.75361227,10,28.308,,9.980,293,22,44,,
T,2022-02-18 12:53:43,60.40613452,22.75346393,10,27.773,,9.010,276,22,44,,
T,2022-02-18 12:53:44,60.40613546,22.75329704,10,28.182,,9.190,269,33,44,,
T,2022-02-18 12:53:45,60.40613443,22.75313835,10,28.204,,8.650,267,32,44,,
T,2022-02-18 12:53:46,60.40613177,22.75298347,10,28.009,,7.890,269,31,44,,
T,2022-02-18 12:53:47,60.40611679,22.75283999,10,27.546,,7.490,259,31,44,,
T,2022-02-18 12:53:48,60.40611445,22.75269514,10,27.447,,7.820,266,32,44,,
T,2022-02-18 12:53:49,60.40609939,22.75254607,10,27.165,,8.160,260,32,44,,
T,2022-02-18 12:53:50,60.40610855,22.75238786,10,26.691,,8.940,275,21,44,,
T,2022-02-18 12:53:51,60.40611341,22.75218906,10,26.358,,10.350,274,20,44,,
T,2022-02-18 12:53:52,60.40613191,22.75199337,10,26.970,,11.320,277,20,44,,
T,2022-02-18 12:53:53,60.40614716,22.75178346,10,27.915,,11.540,277,20,44,,
T,2022-02-18 12:53:54,60.40617279,22.75155258,10,28.023,,13.380,285,19,44,,
T,2022-02-18 12:53:55,60.40619653,22.75132213,10,26.777,,13.840,283,18,44,,
T,2022-02-18 12:53:56,60.40623262,22.75108364,10,27.176,,14.730,287,19,44,,
T,2022-02-18 12:53:57,60.40627607,22.75081877,10,27.388,,15.300,289,18,44,,
T,2022-02-18 12:53:58,60.40632547,22.75055105,10,27.220,,15.840,290,18,43,,
T,2022-02-18 12:53:59,60.40637079,22.75028451,10,27.040,,15.700,290,19,43,,
T,2022-02-18 12:54:00,60.40641240,22.75001944,10,26.917,,15.130,289,19,44,,
T,2022-02-18 12:54:01,60.40645446,22.74976051,10,27.364,,14.610,287,20,44,,
T,2022-02-18 12:54:02,60.40649057,22.74951603,10,28.099,,13.950,286,20,44,,
T,2022-02-18 12:54:03,60.40652194,22.74927575,10,28.132,,13.290,285,20,44,,
T,2022-02-18 12:54:04,60.40655582,22.74905278,10,28.392,,12.220,284,20,44,,
T,2022-02-18 12:54:05,60.40658556,22.74884565,10,28.502,,11.540,286,20,44,,
T,2022-02-18 12:54:06,60.40662394,22.74863849,10,28.626,,11.130,294,19,44,,
T,2022-02-18 12:54:07,60.40666628,22.74846270,10,28.470,,10.430,298,18,44,,
T,2022-02-18 12:54:08,60.40671859,22.74831144,10,28.046,,9.800,307,20,43,,
T,2022-02-18 12:54:09,60.40677339,22.74818571,10,28.147,,9.340,314,20,44,,
T,2022-02-18 12:54:10,60.40683054,22.74806578,10,28.883,,9.410,317,20,44,,
T,2022-02-18 12:54:11,60.40689193,22.74794257,10,28.122,,10.690,317,20,44,,
T,2022-02-18 12:54:12,60.40696922,22.74780215,10,28.242,,11.610,318,20,44,,
T,2022-02-18 12:54:13,60.40705906,22.74766056,10,28.606,,12.800,323,20,44,,
T,2022-02-18 12:54:14,60.40713809,22.74750380,10,29.375,,12.550,318,20,44,,
T,2022-02-18 12:54:15,60.40726035,22.74737168,10,28.856,,15.220,327,20,44,,
T,2022-02-18 12:54:16,60.40737461,22.74723463,10,28.107,,14.730,330,20,44,,
T,2022-02-18 12:54:17,60.40751736,22.74710076,10,30.167,,17.220,333,21,44,,
T,2022-02-18 12:54:18,60.40764811,22.74695707,10,29.415,,16.630,332,21,44,,
T,2022-02-18 12:54:19,60.40779020,22.74681517,10,29.739,,17.210,333,21,44,,
T,2022-02-18 12:54:20,60.40792687,22.74667500,10,30.672,,16.800,332,19,44,,
T,2022-02-18 12:54:21,60.40805109,22.74653077,10,30.188,,15.760,329,19,44,,
T,2022-02-18 12:54:22,60.40817079,22.74638259,10,29.958,,15.540,328,19,44,,
T,2022-02-18 12:54:23,60.40829611,22.74624056,10,30.442,,14.850,331,19,44,,
T,2022-02-18 12:54:24,60.40840299,22.74609806,10,30.985,,14.230,327,19,44,,
T,2022-02-18 12:54:25,60.40850426,22.74597286,10,31.577,,13.770,326,20,44,,
T,2022-02-18 12:54:26,60.40861065,22.74581869,10,31.766,,14.050,325,20,44,,
T,2022-02-18 12:54:27,60.40871506,22.74566426,10,31.930,,14.320,323,20,44,,
T,2022-02-18 12:54:28,60.40881104,22.74552063,10,31.905,,14.280,323,20,44,,
T,2022-02-18 12:54:29,60.40890803,22.74536640,10,32.481,,14.170,322,20,44,,
T,2022-02-18 12:54:30,60.40899700,22.74522120,10,32.494,,13.240,320,20,44,,
T,2022-02-18 12:54:31,60.40909195,22.74505150,10,32.690,,13.840,318,20,43,,
T,2022-02-18 12:54:32,60.40917341,22.74484695,10,32.282,,13.960,309,19,44,,
T,2022-02-18 12:54:33,60.40924648,22.74465296,10,31.569,,14.280,307,19,44,,
T,2022-02-18 12:54:34,60.40931625,22.74439887,10,31.449,,16.120,298,20,44,,
T,2022-02-18 12:54:35,60.40936643,22.74414484,10,31.601,,16.560,291,20,44,,
T,2022-02-18 12:54:36,60.40940688,22.74386632,10,32.007,,16.950,288,20,44,,
T,2022-02-18 12:54:37,60.40946405,22.74357974,10,33.058,,17.680,292,20,44,,
T,2022-02-18 12:54:38,60.40951326,22.74327829,10,33.064,,17.720,291,18,44,,
T,2022-02-18 12:54:39,60.40957971,22.74298292,10,33.470,,17.580,294,17,44,,
T,2022-02-18 12:54:40,60.40964384,22.74269043,11,33.632,,17.620,294,18,44,,
T,2022-02-18 12:54:41,60.40970545,22.74241810,11,34.598,,16.710,294,18,44,,
T,2022-02-18 12:54:42,60.40977305,22.74218703,11,35.120,,14.700,297,18,44,,
T,2022-02-18 12:54:43,60.40983003,22.74194193,11,35.102,,14.940,298,18,44,,
T,2022-02-18 12:54:44,60.40991439,22.74172870,11,35.207,,14.370,303,18,44,,
T,2022-02-18 12:54:45,60.41000688,22.74151988,11,38.377,,13.810,306,18,44,,
T,2022-02-18 12:54:46,60.41007561,22.74133727,10,38.952,,12.750,306,27,44,,
T,2022-02-18 12:54:47,60.41014865,22.74116199,10,40.406,,12.250,312,27,44,,
T,2022-02-18 12:54:48,60.41021738,22.74101693,10,41.126,,11.020,313,25,44,,
T,2022-02-18 12:54:49,60.41030247,22.74086520,10,42.379,,11.290,316,26,44,,
T,2022-02-18 12:54:50,60.41037103,22.74072120,10,42.451,,11.120,316,25,44,,
T,2022-02-18 12:54:51,60.41044836,22.74058080,10,41.441,,11.300,316,25,44,,
T,2022-02-18 12:54:52,60.41052864,22.74041957,10,41.792,,11.730,314,24,44,,
T,2022-02-18 12:54:53,60.41061271,22.74026868,10,42.987,,11.760,315,25,43,,
T,2022-02-18 12:54:54,60.41070510,22.74010810,10,43.088,,12.320,318,24,44,,
T,2022-02-18 12:54:55,60.41077497,22.73996504,10,42.838,,11.760,318,24,44,,
T,2022-02-18 12:54:56,60.41087800,22.73982705,10,42.723,,12.960,324,23,44,,
T,2022-02-18 12:54:57,60.41096364,22.73969612,10,43.560,,12.260,323,23,44,,
T,2022-02-18 12:54:58,60.41106502,22.73957443,11,45.326,,11.510,327,21,44,,
T,2022-02-18 12:54:59,60.41115649,22.73948269,11,44.866,,11.110,333,23,44,,
T,2022-02-18 12:55:00,60.41121730,22.73939551,11,44.699,,8.850,331,22,44,,
T,2022-02-18 12:55:01,60.41129816,22.73931368,11,45.561,,9.190,337,22,44,,
T,2022-02-18 12:55:02,60.41138171,22.73926282,11,46.523,,8.440,340,23,44,,
T,2022-02-18 12:55:03,60.41146977,22.73921805,11,46.161,,9.450,345,23,44,,
T,2022-02-18 12:55:04,60.41154566,22.73917958,10,47.085,,9.900,349,24,44,,
T,2022-02-18 12:55:05,60.41164539,22.73915356,10,46.938,,11.530,354,23,44,,
T,2022-02-18 12:55:06,60.41174727,22.73913709,10,46.650,,10.900,353,23,44,,
T,2022-02-18 12:55:07,60.41185478,22.73909270,10,47.046,,11.540,350,23,44,,
T,2022-02-18 12:55:08,60.41196401,22.73905990,10,48.540,,12.190,348,23,44,,
T,2022-02-18 12:55:09,60.41207616,22.73900879,10,50.034,,13.200,346,23,44,,
T,2022-02-18 12:55:10,60.41217210,22.73894374,10,50.258,,11.470,338,22,44,,
T,2022-02-18 12:55:11,60.41226280,22.73886740,10,50.112,,11.340,334,22,44,,
T,2022-02-18 12:55:12,60.41234534,22.73877455,10,50.414,,10.560,331,20,44,,
T,2022-02-18 12:55:13,60.41243254,22.73867924,10,50.090,,11.430,332,15,44,,
T,2022-02-18 12:55:14,60.41252994,22.73859474,11,49.448,,11.640,336,23,44,,
T,2022-02-18 12:55:15,60.41261304,22.73851603,10,50.319,,10.570,334,23,44,,
T,2022-02-18 12:55:16,60.41272447,22.73844381,10,51.335,,12.060,340,23,43,,
T,2022-02-18 12:55:17,60.41281746,22.73835828,10,51.008,,11.750,337,24,44,,
T,2022-02-18 12:55:18,60.41291929,22.73827753,10,50.843,,12.330,339,24,44,,
T,2022-02-18 12:55:19,60.41302209,22.73819022,10,50.218,,12.180,337,25,44,,
T,2022-02-18 12:55:20,60.41312465,22.73810680,10,50.090,,12.450,338,22,44,,
T,2022-02-18 12:55:21,60.41323141,22.73804114,10,49.101,,12.620,337,19,44,,
T,2022-02-18 12:55:22,60.41333486,22.73794701,10,49.404,,12.540,338,19,44,,
T,2022-02-18 12:55:23,60.41344366,22.73785768,10,51.052,,13.250,338,19,44,,
T,2022-02-18 12:55:24,60.41355367,22.73776983,10,51.992,,12.860,338,19,44,,
T,2022-02-18 12:55:25,60.41364749,22.73768152,10,51.065,,11.310,334,19,44,,
T,2022-02-18 12:55:26,60.41373357,22.73758003,10,51.082,,10.710,330,18,44,,
T,2022-02-18 12:55:27,60.41381363,22.73746377,10,50.993,,10.970,326,19,44,,
T,2022-02-18 12:55:28,60.41390477,22.73732869,10,51.897,,11.640,322,20,44,,
T,2022-02-18 12:55:29,60.41398503,22.73718100,10,52.422,,12.240,316,29,44,,
T,2022-02-18 12:55:30,60.41406436,22.73701174,10,52.819,,12.910,313,30,44,,
T,2022-02-18 12:55:31,60.41413219,22.73681711,10,53.436,,13.240,306,27,44,,
T,2022-02-18 12:55:32,60.41418420,22.73661847,10,46.654,,12.430,300,27,44,,
T,2022-02-18 12:55:33,60.41422369,22.73639438,10,48.425,,13.050,293,27,44,,
T,2022-02-18 12:55:34,60.41427155,22.73616560,10,49.768,,13.590,295,26,44,,
T,2022-02-18 12:55:35,60.41431813,22.73592364,10,50.474,,14.130,294,25,44,,
T,2022-02-18 12:55:36,60.41437124,22.73569416,10,51.079,,14.110,295,24,44,,
T,2022-02-18 12:55:37,60.41442797,22.73546713,10,51.476,,14.200,296,23,44,,
T,2022-02-18 12:55:38,60.41448541,22.73524073,10,51.590,,14.260,296,22,44,,
T,2022-02-18 12:55:39,60.41454518,22.73499654,10,51.909,,14.880,297,18,44,,
T,2022-02-18 12:55:40,60.41460511,22.73475012,10,52.126,,15.000,298,17,44,,
T,2022-02-18 12:55:41,60.41466432,22.73452250,10,52.243,,14.500,298,19,44,,
T,2022-02-18 12:55:42,60.41472781,22.73429916,10,52.504,,14.210,298,19,44,,
T,2022-02-18 12:55:43,60.41478325,22.73405683,10,52.648,,14.550,296,20,44,,
T,2022-02-18 12:55:44,60.41483251,22.73379921,10,50.665,,15.040,296,20,44,,
T,2022-02-18 12:55:45,60.41487831,22.73357430,11,50.461,,13.540,296,22,44,,
T,2022-02-18 12:55:46,60.41496535,22.73335949,11,50.236,,14.340,300,21,44,,
T,2022-02-18 12:55:47,60.41503186,22.73311718,11,49.817,,14.430,300,22,44,,
T,2022-02-18 12:55:48,60.41513088,22.73292478,11,50.483,,14.410,305,21,44,,
T,2022-02-18 12:55:49,60.41521987,22.73276651,10,51.521,,12.820,310,22,41,,
T,2022-02-18 12:55:50,60.41529929,22.73257358,10,49.761,,13.070,311,23,44,,
T,2022-02-18 12:55:51,60.41537399,22.73240732,10,50.191,,12.240,311,23,44,,
T,2022-02-18 12:55:52,60.41545751,22.73222901,10,50.484,,12.970,311,23,44,,
T,2022-02-18 12:55:53,60.41553610,22.73205130,10,50.573,,13.250,311,23,44,,
T,2022-02-18 12:55:54,60.41562475,22.73186855,10,52.045,,13.120,312,24,44,,
T,2022-02-18 12:55:55,60.41569752,22.73169665,10,52.801,,12.800,314,25,44,,
T,2022-02-18 12:55:56,60.41579773,22.73154666,10,53.920,,13.070,320,24,44,,
T,2022-02-18 12:55:57,60.41589900,22.73138583,10,52.633,,13.720,320,24,44,,
T,2022-02-18 12:55:58,60.41601106,22.73122933,10,53.807,,14.470,323,24,44,,
T,2022-02-18 12:55:59,60.41612095,22.73106934,10,53.932,,15.220,323,25,44,,
T,2022-02-18 12:56:00,60.41622887,22.73089511,11,55.203,,15.750,322,26,44,,
T,2022-02-18 12:56:01,60.41633475,22.73072523,11,55.620,,15.710,323,25,44,,
T,2022-02-18 12:56:02,60.41644205,22.73054859,11,55.688,,16.040,323,24,44,,
T,2022-02-18 12:56:03,60.41656181,22.73038209,11,56.405,,16.130,326,24,44,,
T,2022-02-18 12:56:04,60.41667701,22.73021276,11,58.019,,16.040,324,22,44,,
T,2022-02-18 12:56:05,60.41678867,22.73003862,11,58.639,,15.480,326,22,44,,
T,2022-02-18 12:56:06,60.41693476,22.72990497,11,59.125,,16.330,326,20,44,,
T,2022-02-18 12:56:07,60.41706754,22.72974286,11,59.721,,16.300,328,20,44,,
T,2022-02-18 12:56:08,60.41717960,22.72958595,11,61.137,,15.550,327,20,44,,
T,2022-02-18 12:56:09,60.41730010,22.72942720,11,60.250,,15.770,327,18,44,,
T,2022-02-18 12:56:10,60.41740008,22.72926813,11,60.531,,15.010,326,22,44,,
T,2022-02-18 12:56:11,60.41750256,22.72911905,11,61.081,,13.920,325,22,44,,
T,2022-02-18 12:56:12,60.41763037,22.72898825,11,60.479,,14.810,326,21,44,,
T,2022-02-18 12:56:13,60.41772060,22.72882109,10,60.602,,14.010,323,22,44,,
T,2022-02-18 12:56:14,60.41782222,22.72868018,10,61.040,,14.000,325,21,44,,
T,2022-02-18 12:56:15,60.41792855,22.72852659,10,62.295,,14.400,325,24,44,,
T,2022-02-18 12:56:16,60.41803359,22.72838168,10,61.862,,14.170,325,22,44,,
T,2022-02-18 12:56:17,60.41812619,22.72825149,11,62.557,,13.790,325,22,44,,
T,2022-02-18 12:56:18,60.41823721,22.72810451,10,63.780,,14.950,328,23,43,,
T,2022-02-18 12:56:19,60.41835256,22.72796903,10,63.932,,14.350,330,24,44,,
T,2022-02-18 12:56:20,60.41846396,22.72783271,10,63.328,,14.060,331,24,44,,
T,2022-02-18 12:56:21,60.41857690,22.72771263,10,63.242,,14.960,335,24,44,,
T,2022-02-18 12:56:22,60.41870191,22.72761690,10,62.853,,14.820,341,25,44,,
T,2022-02-18 12:56:23,60.41882292,22.72752264,10,63.509,,14.790,341,25,44,,
T,2022-02-18 12:56:24,60.41895926,22.72743791,10,63.664,,15.240,341,25,44,,
T,2022-02-18 12:56:25,60.41908295,22.72734882,10,62.430,,15.360,343,24,44,,
T,2022-02-18 12:56:26,60.41920805,22.72728242,10,62.010,,14.480,346,25,44,,
T,2022-02-18 12:56:27,60.41933518,22.72724883,10,62.151,,13.980,352,25,44,,
T,2022-02-18 12:56:28,60.41946014,22.72721462,10,62.376,,14.260,357,24,44,,
T,2022-02-18 12:56:29,60.41958651,22.72720948,10,62.761,,14.660,1,24,44,,
T,2022-02-18 12:56:30,60.41972773,22.72722459,10,63.254,,15.670,3,25,44,,
T,2022-02-18 12:56:31,60.41986705,22.72725917,10,64.703,,15.960,8,26,44,,
T,2022-02-18 12:56:32,60.42000823,22.72729547,10,66.071,,15.370,11,19,44,,
T,2022-02-18 12:56:33,60.42016133,22.72734961,10,68.505,,15.140,14,19,44,,
T,2022-02-18 12:56:34,60.42029166,22.72740852,10,68.820,,14.330,13,28,44,,
T,2022-02-18 12:56:35,60.42042355,22.72743979,10,70.987,,13.460,9,28,44,,
T,2022-02-18 12:56:36,60.42054224,22.72747211,10,72.381,,12.820,7,29,44,,
T,2022-02-18 12:56:37,60.42065401,22.72749193,10,72.931,,12.000,4,29,44,,
T,2022-02-18 12:56:38,60.42076079,22.72750221,10,73.230,,11.250,1,30,44,,
T,2022-02-18 12:56:39,60.42085009,22.72750826,10,73.702,,9.570,1,30,44,,
T,2022-02-18 12:56:40,60.42092339,22.72751150,10,74.105,,6.970,1,30,44,,
T,2022-02-18 12:56:41,60.42097759,22.72751615,10,74.491,,5.340,3,30,44,,
T,2022-02-18 12:56:42,60.42102589,22.72751738,10,74.590,,4.430,4,30,44,,
T,2022-02-18 12:56:43,60.42106320,22.72752113,10,64.842,,3.410,4,30,44,,
T,2022-02-18 12:56:44,60.42108725,22.72753225,10,69.145,,2.390,5,30,44,,
T,2022-02-18 12:56:45,60.42110490,22.72753317,10,71.668,,1.500,3,30,44,,
T,2022-02-18 12:56:46,60.42112599,22.72754482,10,74.184,,2.740,13,31,44,,
T,2022-02-18 12:56:47,60.42114304,22.72754631,10,75.606,,2.270,3,30,44,,
T,2022-02-18 12:56:48,60.42117345,22.72753698,10,76.563,,4.000,354,31,44,,
T,2022-02-18 12:56:49,60.42120715,22.72750163,10,77.211,,5.090,334,31,44,,
T,2022-02-18 12:56:50,60.42123338,22.72742257,10,76.149,,5.470,312,32,44,,
T,2022-02-18 12:56:51,60.42126375,22.72732635,10,76.657,,6.920,295,32,44,,
T,2022-02-18 12:56:52,60.42129126,22.72719275,10,76.204,,7.960,291,32,44,,
T,2022-02-18 12:56:53,60.42130103,22.72704858,10,76.498,,8.250,282,32,44,,
T,2022-02-18 12:56:54,60.42129605,22.72687222,10,76.717,,9.980,267,31,44,,
T,2022-02-18 12:56:55,60.42131053,22.72670245,10,76.096,,9.740,273,30,44,,
T,2022-02-18 12:56:56,60.42130063,22.72646910,10,75.546,,12.700,268,29,44,,
T,2022-02-18 12:56:57,60.42130037,22.72624155,10,75.792,,13.200,270,27,44,,
T,2022-02-18 12:56:58,60.42129968,22.72600007,10,75.841,,14.340,270,26,44,,
T,2022-02-18 12:56:59,60.42129782,22.72571622,10,76.628,,15.790,270,26,44,,
T,2022-02-18 12:57:00,60.42129748,22.72543765,10,76.624,,15.670,271,24,44,,
T,2022-02-18 12:57:01,60.42130608,22.72512445,11,76.366,,17.230,272,24,44,,
T,2022-02-18 12:57:02,60.42130864,22.72478252,11,76.826,,18.270,271,24,44,,
T,2022-02-18 12:57:03,60.42130461,22.72443112,11,76.965,,19.480,270,25,44,,
T,2022-02-18 12:57:04,60.42130378,22.72406552,11,76.856,,20.010,271,25,44,,
T,2022-02-18 12:57:05,60.42130342,22.72369291,10,76.782,,20.380,271,26,44,,
T,2022-02-18 12:57:06,60.42131026,22.72331351,11,76.778,,21.100,273,26,44,,
T,2022-02-18 12:57:07,60.42132211,22.72295285,10,75.875,,21.110,273,26,44,,
T,2022-02-18 12:57:08,60.42133045,22.72255068,10,76.038,,21.500,274,25,44,,
T,2022-02-18 12:57:09,60.42134345,22.72219047,10,76.447,,20.120,273,18,44,,
T,2022-02-18 12:57:10,60.42136480,22.72180978,10,78.465,,20.830,276,17,44,,
T,2022-02-18 12:57:11,60.42138749,22.72145080,10,79.391,,20.400,277,16,43,,
T,2022-02-18 12:57:12,60.42141757,22.72107043,11,79.493,,21.380,278,16,44,,
T,2022-02-18 12:57:13,60.42145575,22.72070386,11,79.475,,20.560,279,16,43,,
T,2022-02-18 12:57:14,60.42149081,22.72033922,11,79.926,,20.280,280,16,44,,
T,2022-02-18 12:57:15,60.42150854,22.71994061,11,80.753,,21.070,278,17,44,,
T,2022-02-18 12:57:16,60.42156608,22.71956183,10,58.467,,20.910,285,18,44,,
T,2022-02-18 12:57:17,60.42160412,22.71918444,10,66.422,,20.880,285,18,44,,
T,2022-02-18 12:57:18,60.42165579,22.71880882,10,71.892,,21.360,288,18,44,,
T,2022-02-18 12:57:19,60.42170495,22.71845495,10,74.926,,21.010,287,19,44,,
T,2022-02-18 12:57:20,60.42176581,22.71809201,10,77.569,,20.670,287,18,44,,
T,2022-02-18 12:57:21,60.42183442,22.71772355,10,78.184,,20.960,286,18,44,,
T,2022-02-18 12:57:22,60.42188409,22.71735828,10,78.756,,20.860,287,18,44,,
T,2022-02-18 12:57:23,60.42193345,22.71699710,10,79.436,,20.480,286,17,44,,
T,2022-02-18 12:57:24,60.42199419,22.71663366,10,80.387,,20.570,287,16,44,,
T,2022-02-18 12:57:25,60.42205129,22.71626298,10,81.108,,20.980,286,16,44,,
T,2022-02-18 12:57:26,60.42210971,22.71589803,10,82.049,,20.970,286,17,44,,
